D feed flow (stream 2)	E feed flow (stream 3)	A feed flow (stream 1)	A and C feed flow (stream 4)	Compressor recycle valve	Purge valve (stream 9)	Separator pot liquid flow (stream 10)	Stripper liquid product flow (stream 11)	Stripper steam valve	Reactor cooling water flow	Condenser cooling water flow	Agitator speed	Input Feed - A feed (stream 1)	Input Feed - D feed (stream 2)	Input Feed - E feed (stream 3)	Input Feed - A and C feed (stream 4)	Reactor feed rate (stream 6)	Reactor pressure	Reactor level	Reactor temperature	Separator - Product separator temperature	Separator - Product separator level	Separator - Product separator pressure	Separator - Product separator underflow (stream 10)	Stripper level	Stripper pressure	Stripper underflow (stream 11)	Stripper temperature	Stripper steam flow	Miscellaneous - Recycle flow (stream 8)	Miscellaneous - Purge rate (stream 9)	Miscellaneous - Compressor work	Miscellaneous - Reactor cooling water outlet temperature	Miscellaneous - Separator cooling water outlet temperature	Reactor Feed Analysis - Component A	Reactor Feed Analysis - Component B	Reactor Feed Analysis - Component C	Reactor Feed Analysis - Component D	Reactor Feed Analysis - Component E	Reactor Feed Analysis - Component F	Purge gas analysis - Component A	Purge gas analysis - Component B	Purge gas analysis - Component C	Purge gas analysis - Component D	Purge gas analysis - Component E	Purge gas analysis - Component F	Purge gas analysis - Component G	Purge gas analysis - Component H	Product analysis -  Component D	Product analysis - Component E	Product analysis - Component F	Product analysis - Component G	Product analysis - Component H	class
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1739E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1739E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1739E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1739E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1739E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1739E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1739E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1739E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1739E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1739E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1739E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1739E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1739E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1739E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1739E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1739E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1739E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1740E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1740E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1740E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1740E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1740E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1740E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1740E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1740E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1740E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
7.8844E-01	  3.9057E+03	  4.0880E+03	  8.6159E+00	  2.6902E+01	  4.2713E+01	  2.6397E+03	  7.5000E+01	  1.2040E+02	  1.1482E-01	  8.2817E+01	  5.0833E+01	  2.5606E+03	  2.6232E+01	  5.0665E+01	  3.0809E+03	  2.2949E+01	  7.0606E+01	  3.1858E+02	  3.1784E+02	  9.3647E+01	  7.9145E+01	  3.2188E+01	  8.6584E+00	  1.8870E+01	  6.8820E+00	  1.8776E+01	  3.0431E+00	  3.4019E+01	  1.3823E+01	  1.3318E+01	  1.0574E+00	  1.9858E+01	  4.2187E+00	  5.2652E+00	  1.9905E+00	 -3.7707E-02	  8.3570E-01	  1.1740E-01	  5.4237E+01	  3.7259E+01	  6.9070E+01	  5.0517E+01	  7.8267E+01	  5.8470E+01	  1.2651E+01	  1.5355E+01	  4.0551E+01	  4.8073E+01	  7.8331E+01	  4.3270E+01	  1.8058E+01	  5.0000E+01	C00000001000000000000
